InvoiceNo,StockCode,Description,Quantity,UnitPrice,TotalRevenue,CustomerID,Country,IsCancellation,FormattedDate,Hour,DayOfWeek,is_anomaly,anomaly_score,anomaly_type
536527,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,12,1.25,15.0,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.278,Normal
536527,22973,CHILDREN'S CIRCUS PARADE MUG,12,1.65,19.799999999999997,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.283,Normal
536527,22969,HOMEMADE JAM SCENTED CANDLES,12,1.45,17.4,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.279,Normal
536527,22837,HOT WATER BOTTLE BABUSHKA ,4,4.65,18.6,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.269,Normal
536527,20712,JUMBO BAG WOODLAND ANIMALS,10,1.95,19.5,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.271,Normal
536527,22549,PICTURE DOMINOES,12,1.45,17.4,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.279,Normal
536527,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,1.65,19.799999999999997,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.283,Normal
536527,22244,3 HOOK HANGER MAGIC GARDEN,12,1.95,23.4,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.281,Normal
536527,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,1.65,19.799999999999997,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.283,Normal
536527,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,0.85,10.2,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.294,Normal
536527,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2.55,15.299999999999999,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.257,Normal
536527,22809,SET OF 6 T-LIGHTS SANTA,6,2.95,17.700000000000003,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.26,Normal
536527,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,24,0.42,10.08,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.397,Normal
536528,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2.95,2.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.292,Normal
536528,22585,PACK OF 6 BIRDY GIFT TAGS,5,1.25,6.25,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.263,Normal
536528,22911,PAPER CHAIN KIT LONDON,1,2.95,2.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.292,Normal
536528,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2.95,2.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.292,Normal
536528,22744,MAKE YOUR OWN MONSOON CARD KIT,2,2.95,5.9,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.274,Normal
536528,22938,CUPCAKE LACE PAPER SET 6,1,1.95,1.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.28,Normal
536528,22911,PAPER CHAIN KIT LONDON,1,2.95,2.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.292,Normal
536528,21452,TOADSTOOL MONEY BOX,2,2.95,5.9,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.274,Normal
536528,22423,REGENCY CAKESTAND 3 TIER,1,12.75,12.75,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.404,Normal
536528,22974,CHILDRENS DOLLY GIRL MUG,2,1.65,3.3,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.27,Normal
536528,22584,PACK OF 6 PANNETONE GIFT BOXES,2,2.55,5.1,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.27,Normal
536528,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2.95,2.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.292,Normal
536528,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,1.95,1.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.28,Normal
536528,22961,JAM MAKING SET PRINTED,1,1.45,1.45,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.284,Normal
536528,85114B,IVORY ENCHANTED FOREST PLACEMAT,1,1.65,1.65,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.284,Normal
536528,22454,MEASURING TAPE BABUSHKA RED,2,2.95,5.9,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.274,Normal
536528,22453,MEASURING TAPE BABUSHKA BLUE,1,2.95,2.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.292,Normal
536528,84985A,SET OF 72 GREEN PAPER DOILIES,1,1.45,1.45,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.284,Normal
536528,22445,PENCIL CASE LIFE IS BEAUTIFUL,4,2.95,11.8,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.259,Normal
536528,22568,FELTCRAFT CUSHION OWL,3,3.75,11.25,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.265,Normal
536528,22570,FELTCRAFT CUSHION RABBIT,1,3.75,3.75,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.297,Normal
536528,22607,WOODEN ROUNDERS GARDEN SET ,1,9.95,9.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.355,Normal
536528,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,9.95,9.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.355,Normal
536528,22634,CHILDS BREAKFAST SET SPACEBOY ,1,9.95,9.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.355,Normal
536528,22839,3 TIER CAKE TIN GREEN AND CREAM,1,14.95,14.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.433,Normal
536528,22968,ROSE COTTAGE KEEPSAKE BOX ,3,9.95,29.849999999999998,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.348,Normal
536528,22744,MAKE YOUR OWN MONSOON CARD KIT,2,2.95,5.9,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.274,Normal
536528,85114C,RED ENCHANTED FOREST PLACEMAT,1,1.65,1.65,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.284,Normal
536528,22812,PACK 3 BOXES CHRISTMAS PANNETONE,3,1.95,5.85,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.267,Normal
536528,22963,JAM JAR WITH GREEN LID,2,0.85,1.7,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.273,Normal
536528,22815,CARD PSYCHEDELIC APPLES,12,0.42,5.04,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.34,Normal
536528,22865,HAND WARMER OWL DESIGN,1,2.1,2.1,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.28,Normal
536528,22585,PACK OF 6 BIRDY GIFT TAGS,6,1.25,7.5,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.259,Normal
536528,22960,JAM MAKING SET WITH JARS,1,4.25,4.25,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.299,Normal
536528,84985A,SET OF 72 GREEN PAPER DOILIES,1,1.45,1.45,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.284,Normal
536528,85114B,IVORY ENCHANTED FOREST PLACEMAT,1,1.65,1.65,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.284,Normal
536528,22813,PACK 3 BOXES BIRD PANNETONE ,3,1.95,5.85,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.267,Normal
536528,22128,PARTY CONES CANDY ASSORTED,6,1.25,7.5,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.259,Normal
536528,22839,3 TIER CAKE TIN GREEN AND CREAM,1,14.95,14.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.433,Normal
536528,22584,PACK OF 6 PANNETONE GIFT BOXES,2,2.55,5.1,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.27,Normal
536528,22130,PARTY CONE CHRISTMAS DECORATION ,12,0.85,10.2,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.294,Normal
536528,22938,CUPCAKE LACE PAPER SET 6,3,1.95,5.85,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.267,Normal
536528,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,1.95,1.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.28,Normal
536528,21587,COSY HOUR GIANT TUBE MATCHES,1,2.55,2.55,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.284,Normal
536528,22616,PACK OF 12 LONDON TISSUES ,1,0.29,0.29,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.337,Normal
536528,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2.95,8.850000000000001,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.26,Normal
536528,22867,HAND WARMER BIRD DESIGN,3,2.1,6.300000000000001,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.269,Normal
536528,22865,HAND WARMER OWL DESIGN,2,2.1,4.2,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.271,Normal
536528,22077,6 RIBBONS RUSTIC CHARM,2,1.65,3.3,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.27,Normal
536528,85049E,SCANDINAVIAN REDS RIBBONS,1,1.25,1.25,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.283,Normal
536528,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,1.25,1.25,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.283,Normal
536528,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,4,2.95,11.8,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.259,Normal
536528,21992,VINTAGE PAISLEY STATIONERY SET,1,2.95,2.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.292,Normal
536528,22865,HAND WARMER OWL DESIGN,1,2.1,2.1,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.28,Normal
536528,22454,MEASURING TAPE BABUSHKA RED,1,2.95,2.95,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.292,Normal
536528,22082,RIBBON REEL STRIPES DESIGN ,1,1.65,1.65,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.284,Normal
536528,21731,RED TOADSTOOL LED NIGHT LIGHT,2,1.65,3.3,15525,United Kingdom,False,Sale,2010-12-01 13:17:00,13,Wednesday,False,0.27,Normal
536529,72598,SET/12 TAPER CANDLES,12,0.85,10.2,14237,United Kingdom,False,Sale,2010-12-01 13:20:00,13,Wednesday,False,0.294,Normal
536529,22487,WHITE WOOD GARDEN PLANT LADDER,2,9.95,19.9,14237,United Kingdom,False,Sale,2010-12-01 13:20:00,13,Wednesday,False,0.343,Normal
536529,22627,MINT KITCHEN SCALES,2,8.5,17.0,14237,United Kingdom,False,Sale,2010-12-01 13:20:00,13,Wednesday,False,0.327,Normal
536529,21258,VICTORIAN SEWING BOX LARGE,1,12.75,12.75,14237,United Kingdom,False,Sale,2010-12-01 13:20:00,13,Wednesday,False,0.404,Normal
536529,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,4.25,17.0,14237,United Kingdom,False,Sale,2010-12-01 13:20:00,13,Wednesday,False,0.261,Normal
536529,21743,STAR PORTABLE TABLE LIGHT ,6,2.95,17.700000000000003,14237,United Kingdom,False,Sale,2010-12-01 13:20:00,13,Wednesday,False,0.26,Normal
536529,22947,WOODEN ADVENT CALENDAR RED,2,16.95,33.9,14237,United Kingdom,False,Sale,2010-12-01 13:20:00,13,Wednesday,False,0.453,Normal
536529,22222,CAKE PLATE LOVEBIRD WHITE,3,4.95,14.850000000000001,14237,United Kingdom,False,Sale,2010-12-01 13:20:00,13,Wednesday,False,0.271,Normal
536529,22164,STRING OF STARS CARD HOLDER,6,2.95,17.700000000000003,14237,United Kingdom,False,Sale,2010-12-01 13:20:00,13,Wednesday,False,0.26,Normal
536530,21179,NO JUNK MAIL METAL SIGN,1,1.25,1.25,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.283,Normal
536530,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,1.95,11.7,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.258,Normal
536530,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2,4.95,9.9,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.275,Normal
536530,21664,RIDGED GLASS STORAGE JAR CREAM LID,2,3.75,7.5,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.267,Normal
536530,21658,GLASS  BEURRE DISH,1,3.95,3.95,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.3,Normal
536530,21654,RIDGED GLASS FINGER BOWL,6,1.45,8.7,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.254,Normal
536530,85104,SILVER GLASS T-LIGHT SET,8,2.95,23.6,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.265,Normal
536530,21662,VINTAGE GLASS COFFEE CADDY,1,5.95,5.95,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.322,Normal
536530,22097,SWALLOW SQUARE TISSUE BOX,1,1.25,1.25,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.283,Normal
536530,22185,SLATE TILE NATURAL HANGING,4,1.65,6.6,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.263,Normal
536530,22097,SWALLOW SQUARE TISSUE BOX,1,1.25,1.25,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.283,Normal
536530,82552,WASHROOM METAL SIGN,1,1.45,1.45,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.284,Normal
536530,22783,SET 3 WICKER OVAL BASKETS W LIDS,1,19.95,19.95,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.496,Normal
536530,22364,GLASS JAR DIGESTIVE BISCUITS,1,2.95,2.95,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.292,Normal
536530,21657,MILK BOTTLE WITH GLASS STOPPER ,1,6.95,6.95,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.334,Normal
536530,22699,ROSES REGENCY TEACUP AND SAUCER ,4,2.95,11.8,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.259,Normal
536530,21071,VINTAGE BILLBOARD DRINK ME MUG,24,1.25,30.0,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.35,Normal
536530,22360,GLASS JAR ENGLISH CONFECTIONERY,2,2.95,5.9,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.274,Normal
536530,22120,WELCOME  WOODEN BLOCK LETTERS,1,9.95,9.95,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.355,Normal
536530,22423,REGENCY CAKESTAND 3 TIER,1,12.75,12.75,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.404,Normal
536530,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,1,2.95,2.95,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.292,Normal
536530,21625,VINTAGE UNION JACK APRON,1,6.95,6.95,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.334,Normal
536530,22941,CHRISTMAS LIGHTS 10 REINDEER,1,8.5,8.5,17905,United Kingdom,False,Sale,2010-12-01 13:21:00,13,Wednesday,False,0.342,Normal
536531,22727,ALARM CLOCK BAKELIKE RED ,9,3.75,33.75,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.269,Normal
536531,22768,FAMILY PHOTO FRAME CORNICE,6,9.95,59.699999999999996,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.357,Normal
536531,22688,DOORMAT PEACE ON EARTH BLUE,4,7.95,31.8,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.313,Normal
536531,22191,IVORY DINER WALL CLOCK,4,8.5,34.0,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.325,Normal
536531,22193,RED DINER WALL CLOCK,4,8.5,34.0,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.325,Normal
536531,22192,BLUE DINER WALL CLOCK,4,8.5,34.0,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.325,Normal
536531,22194,BLACK DINER WALL CLOCK,2,8.5,17.0,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.327,Normal
536531,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2.55,102.0,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.492,Normal
536531,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2.55,204.0,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,True,0.582,Isolation Forest Outlier
536531,22726,ALARM CLOCK BAKELIKE GREEN,9,3.75,33.75,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.269,Normal
536531,21333,CLASSIC WHITE FRAME,12,2.95,35.400000000000006,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.276,Normal
536531,22730,ALARM CLOCK BAKELIKE IVORY,9,3.75,33.75,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.269,Normal
536531,21506,"FANCY FONT BIRTHDAY CARD, ",24,0.42,10.08,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.397,Normal
536531,21519,GIN & TONIC DIET GREETING CARD ,24,0.42,10.08,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.397,Normal
536531,22819,"BIRTHDAY CARD, RETRO SPOT",24,0.42,10.08,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.397,Normal
536531,21497,FANCY FONTS BIRTHDAY WRAP,25,0.42,10.5,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.401,Normal
536531,22704,WRAP RED APPLES ,25,0.42,10.5,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.401,Normal
536531,21498,RED RETROSPOT WRAP ,25,0.42,10.5,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.401,Normal
536531,15056BL,EDWARDIAN PARASOL BLACK,12,5.95,71.4,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.314,Normal
536531,20679,EDWARDIAN PARASOL RED,12,5.95,71.4,15485,United Kingdom,False,Sale,2010-12-01 13:23:00,13,Wednesday,False,0.314,Normal
